PreguntaOff,PreguntaOn,Colors,Prueba.thisRepN,Prueba.thisTrialN,Prueba.thisN,Prueba.thisIndex,RepeticionOn.thisRepN,RepeticionOn.thisTrialN,RepeticionOn.thisN,RepeticionOn.thisIndex,thisRow.t,notes,introducción_3.started,introducción.started,mouse.started,introducción_3.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,Off.started,CondicionOff.started,Off.stopped,On.started,CondicionOn.started,On.stopped,FInalizacion.started,FinPrueba.started,FInalizacion.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
None,23,blue,0,16,16,16,0,11,11,11,52.342612599999484,,,,,,,,,,,,,,,52.3145698999997,52.342612599999484,52.40596379999988,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
None,25,yellow,0,16,16,16,0,12,12,12,52.425542799999675,,,,,,,,,,,,,,,52.40629309999895,52.425542799999675,52.51887499999975,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
None,27,orange,0,16,16,16,0,13,13,13,52.54241149999871,,,,,,,,,,,,,,,52.52031249999891,52.54241149999871,52.63025039999957,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
None,29,brown,0,16,16,16,0,14,14,14,52.658592099998714,,,,,,,,,,,,,,,52.63071739999941,52.658592099998714,52.7130073999997,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
None,31,purple,0,16,16,16,0,15,15,15,52.7421063999991,,,,,,,,,,,,,,,52.71338300000025,52.7421063999991,52.81296289999955,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
None,33,green,0,16,16,16,0,16,16,16,52.842191800000364,,,,,,,,,,,,,,,52.81327989999954,52.842191800000364,52.90784170000006,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
None,35,red,0,16,16,16,0,17,17,17,52.94278879999911,,,,,,,,,,,,,,,52.908578799999304,52.94278879999911,53.0127408999997,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
None,37,white,0,16,16,16,0,18,18,18,53.041747600000235,,,,,,,,,,,,,,,53.01308649999919,53.041747600000235,53.11392530000012,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
None,39,blue,0,16,16,16,0,19,19,19,53.14197359999889,,,,,,,,,,,,,,,53.11430399999881,53.14197359999889,53.220162399999026,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
None,33,green,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
¿Recuerda el recorrido que realiza desde su cama hasta la cocina de su residencia?,1,green,0,17,17,17,0,0,0,0,54.23851289999948,,,,,,,,,,,,53.22120299999915,53.24216069999966,54.21121899999889,54.22394720000011,54.23851289999948,54.3095986999997,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
¿Recuerda el trayecto que hace desde su casa hasta su lugar de trabajo?,3,red,0,17,17,17,0,1,1,1,54.33807659999911,,,,,,,,,,,,,,,54.31013619999976,54.33807659999911,54.41111079999973,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
¿Recuerda  algún inconveniente que ha  experimentado en el camino de su residencia a su lugar de trabajo?,5,white,0,17,17,17,0,2,2,2,54.438239999999496,,,,,,,,,,,,,,,54.41138709999905,54.438239999999496,54.50939870000002,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
¿Recuerda si hay algún lugar u objeto en su camino hacia el trabajo que le llame la atención?,7,blue,0,17,17,17,0,3,3,3,54.52359699999943,,,,,,,,,,,,,,,54.50987150000037,54.52359699999943,54.610367600000245,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
" ¿Recuerda el recorrido desde la entrada de su lugar de trabajo hasta su oficina, donde realiza sus funciones?",9,yellow,0,17,17,17,0,4,4,4,54.63818589999937,,,,,,,,,,,,,,,54.61064169999918,54.63818589999937,54.70903679999901,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
¿Recuerda alguna actividad que realice durante los viajes de regreso a casa desde el trabajo para relajarse?,11,orange,0,17,17,17,0,5,5,5,54.72367149999991,,,,,,,,,,,,,,,54.70956389999992,54.72367149999991,54.81035399999928,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
¿Recuerda el trayecto que realiza desde su casa hasta el lugar donde realiza sus compras?,13,brown,0,17,17,17,0,6,6,6,54.84024339999996,,,,,,,,,,,,,,,54.81068369999957,54.84024339999996,54.90888149999955,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
¿Recuerda alguna situación divertida o interesante que haya experimentado durante el recorrido hacia el lugar de compras?,15,purple,0,17,17,17,0,7,7,7,54.92341039999883,,,,,,,,,,,,,,,54.90932989999965,54.92341039999883,55.01026599999932,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
 ¿Recuerda qué es lo primero que ve al llegar al lugar donde realiza sus compras?,17,green,0,17,17,17,0,8,8,8,55.037364899999375,,,,,,,,,,,,,,,55.01054899999872,55.037364899999375,55.10947979999946,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
¿Recuerda el recorrido desde su residencia hasta el centro de resonancia magnética?,19,red,0,17,17,17,0,9,9,9,55.137593299999935,,,,,,,,,,,,,,,55.110027900000205,55.137593299999935,55.21834039999885,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
None,21,white,0,17,17,17,0,10,10,10,55.24054629999955,,,,,,,,,,,,,,,55.21978010000021,55.24054629999955,55.3097805999987,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
None,23,blue,0,17,17,17,0,11,11,11,55.338632699998925,,,,,,,,,,,,,,,55.310132200000226,55.338632699998925,55.41360139999961,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
None,25,yellow,0,17,17,17,0,12,12,12,55.44000789999882,,,,,,,,,,,,,,,55.413945199999944,55.44000789999882,55.53199229999882,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
None,27,orange,0,17,17,17,0,13,13,13,55.55699449999884,,,,,,,,,,,,,,,55.5326342999997,55.55699449999884,55.61141839999982,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
None,29,brown,0,17,17,17,0,14,14,14,55.640584599999784,,,,,,,,,,,,,,,55.61170940000011,55.640584599999784,55.70947150000029,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
None,31,purple,0,17,17,17,0,15,15,15,55.7404162999992,,,,,,,,,,,,,,,55.710278200000175,55.7404162999992,55.812695200000235,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
None,33,green,0,17,17,17,0,16,16,16,55.83871650000037,,,,,,,,,,,,,,,55.81301960000019,55.83871650000037,55.912154499999815,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
None,35,red,0,17,17,17,0,17,17,17,55.93910119999964,,,,,,,,,,,,,,,55.9124783999996,55.93910119999964,56.010363600000346,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
None,37,white,0,17,17,17,0,18,18,18,56.04295379999894,,,,,,,,,,,,,,,56.010673299999326,56.04295379999894,56.11678790000042,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
None,39,blue,0,17,17,17,0,19,19,19,56.14002189999883,,,,,,,,,,,,,,,56.11743790000037,56.14002189999883,56.21369589999995,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
None,35,red,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
¿Recuerda el recorrido que realiza desde su cama hasta la cocina de su residencia?,1,green,0,18,18,18,0,0,0,0,57.237782599999264,,,,,,,,,,,,56.214447099999234,56.24206570000024,57.20985379999911,57.22242159999951,57.237782599999264,57.30882399999973,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
¿Recuerda el trayecto que hace desde su casa hasta su lugar de trabajo?,3,red,0,18,18,18,0,1,1,1,57.338318699999945,,,,,,,,,,,,,,,57.30911749999905,57.338318699999945,57.408650899998975,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
¿Recuerda  algún inconveniente que ha  experimentado en el camino de su residencia a su lugar de trabajo?,5,white,0,18,18,18,0,2,2,2,57.437913599998865,,,,,,,,,,,,,,,57.40899890000037,57.437913599998865,57.50784409999869,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
¿Recuerda si hay algún lugar u objeto en su camino hacia el trabajo que le llame la atención?,7,blue,0,18,18,18,0,3,3,3,57.537990299999365,,,,,,,,,,,,,,,57.50813019999987,57.537990299999365,57.609443600000304,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
" ¿Recuerda el recorrido desde la entrada de su lugar de trabajo hasta su oficina, donde realiza sus funciones?",9,yellow,0,18,18,18,0,4,4,4,57.63791879999917,,,,,,,,,,,,,,,57.60972469999979,57.63791879999917,57.708439399999406,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
¿Recuerda alguna actividad que realice durante los viajes de regreso a casa desde el trabajo para relajarse?,11,orange,0,18,18,18,0,5,5,5,57.738209999999526,,,,,,,,,,,,,,,57.70876849999877,57.738209999999526,57.81104400000004,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
¿Recuerda el trayecto que realiza desde su casa hasta el lugar donde realiza sus compras?,13,brown,0,18,18,18,0,6,6,6,57.837469000000056,,,,,,,,,,,,,,,57.81134949999978,57.837469000000056,57.91020000000026,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
¿Recuerda alguna situación divertida o interesante que haya experimentado durante el recorrido hacia el lugar de compras?,15,purple,0,18,18,18,0,7,7,7,57.935400200000004,,,,,,,,,,,,,,,57.9105013999997,57.935400200000004,58.00649919999887,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
 ¿Recuerda qué es lo primero que ve al llegar al lugar donde realiza sus compras?,17,green,0,18,18,18,0,8,8,8,58.034669900000154,,,,,,,,,,,,,,,58.00686239999959,58.034669900000154,58.10760229999869,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
¿Recuerda el recorrido desde su residencia hasta el centro de resonancia magnética?,19,red,0,18,18,18,0,9,9,9,58.13507639999989,,,,,,,,,,,,,,,58.1080065999995,58.13507639999989,58.20849799999996,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
None,21,white,0,18,18,18,0,10,10,10,58.23506230000021,,,,,,,,,,,,,,,58.209144399999786,58.23506230000021,58.30713949999881,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
None,23,blue,0,18,18,18,0,11,11,11,58.334948699999586,,,,,,,,,,,,,,,58.30741339999986,58.334948699999586,58.4186854999989,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
None,25,yellow,0,18,18,18,0,12,12,12,58.454641500000434,,,,,,,,,,,,,,,58.41936709999936,58.454641500000434,58.511151299999256,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
None,27,orange,0,18,18,18,0,13,13,13,58.541247099999964,,,,,,,,,,,,,,,58.51143140000022,58.541247099999964,58.60803250000026,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
None,29,brown,0,18,18,18,0,14,14,14,58.63746480000009,,,,,,,,,,,,,,,58.60833769999954,58.63746480000009,58.708397099999274,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
None,31,purple,0,18,18,18,0,15,15,15,58.73763969999891,,,,,,,,,,,,,,,58.708831799998734,58.73763969999891,58.80792949999886,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
None,33,green,0,18,18,18,0,16,16,16,58.83744829999887,,,,,,,,,,,,,,,58.80826349999916,58.83744829999887,58.91013329999987,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
None,35,red,0,18,18,18,0,17,17,17,58.94193979999909,,,,,,,,,,,,,,,58.91045750000012,58.94193979999909,59.008352099999684,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
None,37,white,0,18,18,18,0,18,18,18,59.03680279999935,,,,,,,,,,,,,,,59.008710500000234,59.03680279999935,59.107990299999074,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
None,39,blue,0,18,18,18,0,19,19,19,59.136123000000225,,,,,,,,,,,,,,,59.10838119999971,59.136123000000225,59.22245909999947,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
None,37,white,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
¿Recuerda el recorrido que realiza desde su cama hasta la cocina de su residencia?,1,green,0,19,19,19,0,0,0,0,60.235827900000004,,,,,,,,,,,,59.222821499999554,59.25092179999956,60.206876599999305,60.21851559999959,60.235827900000004,60.30687570000009,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
¿Recuerda el trayecto que hace desde su casa hasta su lugar de trabajo?,3,red,0,19,19,19,0,1,1,1,60.33556219999991,,,,,,,,,,,,,,,60.30724720000035,60.33556219999991,60.4059314999995,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
¿Recuerda  algún inconveniente que ha  experimentado en el camino de su residencia a su lugar de trabajo?,5,white,0,19,19,19,0,2,2,2,60.44011089999913,,,,,,,,,,,,,,,60.406235299999025,60.44011089999913,60.50650029999997,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
¿Recuerda si hay algún lugar u objeto en su camino hacia el trabajo que le llame la atención?,7,blue,0,19,19,19,0,3,3,3,60.53548860000046,,,,,,,,,,,,,,,60.50690930000019,60.53548860000046,60.60764070000005,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
" ¿Recuerda el recorrido desde la entrada de su lugar de trabajo hasta su oficina, donde realiza sus funciones?",9,yellow,0,19,19,19,0,4,4,4,60.63528319999932,,,,,,,,,,,,,,,60.60802589999912,60.63528319999932,60.72846539999955,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
¿Recuerda alguna actividad que realice durante los viajes de regreso a casa desde el trabajo para relajarse?,11,orange,0,19,19,19,0,5,5,5,60.75186649999887,,,,,,,,,,,,,,,60.729093799998736,60.75186649999887,60.808576899999025,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
¿Recuerda el trayecto que realiza desde su casa hasta el lugar donde realiza sus compras?,13,brown,0,19,19,19,0,6,6,6,60.83600959999967,,,,,,,,,,,,,,,60.80893680000008,60.83600959999967,60.90655510000033,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
¿Recuerda alguna situación divertida o interesante que haya experimentado durante el recorrido hacia el lugar de compras?,15,purple,0,19,19,19,0,7,7,7,60.93560129999969,,,,,,,,,,,,,,,60.90689609999936,60.93560129999969,61.0118937999996,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
 ¿Recuerda qué es lo primero que ve al llegar al lugar donde realiza sus compras?,17,green,0,19,19,19,0,8,8,8,61.03432369999973,,,,,,,,,,,,,,,61.012349700000414,61.03432369999973,61.1260542,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
¿Recuerda el recorrido desde su residencia hasta el centro de resonancia magnética?,19,red,0,19,19,19,0,9,9,9,61.15173560000039,,,,,,,,,,,,,,,61.12690939999993,61.15173560000039,61.20676639999874,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
None,21,white,0,19,19,19,0,10,10,10,61.23443959999895,,,,,,,,,,,,,,,61.20715819999896,61.23443959999895,61.32062880000012,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
None,23,blue,0,19,19,19,0,11,11,11,61.3342133999995,,,,,,,,,,,,,,,61.32097619999877,61.3342133999995,61.403455899999244,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
None,25,yellow,0,19,19,19,0,12,12,12,61.41754909999872,,,,,,,,,,,,,,,61.403776999999536,61.41754909999872,61.50558850000016,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
None,27,orange,0,19,19,19,0,13,13,13,61.53182939999897,,,,,,,,,,,,,,,61.50589260000015,61.53182939999897,61.60355879999952,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
None,29,brown,0,19,19,19,0,14,14,14,61.617775200000324,,,,,,,,,,,,,,,61.60383139999976,61.617775200000324,61.722201999999015,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
None,31,purple,0,19,19,19,0,15,15,15,61.7506216999991,,,,,,,,,,,,,,,61.72249639999973,61.7506216999991,61.82222439999896,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
None,33,green,0,19,19,19,0,16,16,16,61.851847899999484,,,,,,,,,,,,,,,61.822544599999674,61.851847899999484,61.9048002999989,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
None,35,red,0,19,19,19,0,17,17,17,61.93473400000039,,,,,,,,,,,,,,,61.90512929999932,61.93473400000039,62.004911599999105,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
None,37,white,0,19,19,19,0,18,18,18,62.03468459999931,,,,,,,,,,,,,,,62.00524179999957,62.03468459999931,62.10421169999972,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
None,39,blue,0,19,19,19,0,19,19,19,62.134605600000214,,,,,,,,,,,,,,,62.104510400000436,62.134605600000214,62.2212686999992,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
None,39,blue,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.221410000000105,62.31460329999936,63.20854809999946,179138,001,2024-04-28_12h03.37.591,ArchivoPrueba,2024.1.1,None,2024-04-28 12h03.52.743242 -0500,
