PreguntaOff,PreguntaOn,Colors,Prueba.thisRepN,Prueba.thisTrialN,Prueba.thisN,Prueba.thisIndex,RepeticionOn.thisRepN,RepeticionOn.thisTrialN,RepeticionOn.thisN,RepeticionOn.thisIndex,thisRow.t,notes,introducción_3.started,introducción.started,mouse.started,introducción_3.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,Off.started,CondicionOff.started,Off.stopped,On.started,On.stopped,CondicionOn.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
¿Recuerda el trayecto que hace desde su casa hasta su lugar de trabajo?,3,red,0,17,17,17,0,1,1,1,60.050258600000234,,,,,,,,,,,,,,,60.01982560000033,60.119095600000946,60.050258600000234,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
¿Recuerda  algún inconveniente que ha  experimentado en el camino de su residencia a su lugar de trabajo?,5,white,0,17,17,17,0,2,2,2,60.15002000000095,,,,,,,,,,,,,,,60.120136900000944,60.2186056999999,60.15002000000095,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
¿Recuerda si hay algún lugar u objeto en su camino hacia el trabajo que le llame la atención?,7,blue,0,17,17,17,0,3,3,3,60.25018269999964,,,,,,,,,,,,,,,60.219697700000324,60.33422620000056,60.25018269999964,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
" ¿Recuerda el recorrido desde la entrada de su lugar de trabajo hasta su oficina, donde realiza sus funciones?",9,yellow,0,17,17,17,0,4,4,4,60.36651929999971,,,,,,,,,,,,,,,60.33531000000039,60.41465390000121,60.36651929999971,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
¿Recuerda alguna actividad que realice durante los viajes de regreso a casa desde el trabajo para relajarse?,11,orange,0,17,17,17,0,5,5,5,60.449689600000056,,,,,,,,,,,,,,,60.416466599999694,60.53292309999961,60.449689600000056,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
¿Recuerda el trayecto que realiza desde su casa hasta el lugar donde realiza sus compras?,13,brown,0,17,17,17,0,6,6,6,60.56644679999954,,,,,,,,,,,,,,,60.534012500000244,60.61623379999946,60.56644679999954,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
¿Recuerda alguna situación divertida o interesante que haya experimentado durante el recorrido hacia el lugar de compras?,15,purple,0,17,17,17,0,7,7,7,60.64944959999957,,,,,,,,,,,,,,,60.617365600000994,60.73119190000034,60.64944959999957,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
 ¿Recuerda qué es lo primero que ve al llegar al lugar donde realiza sus compras?,17,green,0,17,17,17,0,8,8,8,60.76569180000115,,,,,,,,,,,,,,,60.73274549999951,60.81569979999949,60.76569180000115,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
¿Recuerda el recorrido desde su residencia hasta el centro de resonancia magnética?,19,red,0,17,17,17,0,9,9,9,60.84896669999944,,,,,,,,,,,,,,,60.81676300000072,60.93215640000017,60.84896669999944,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
None,21,white,0,17,17,17,0,10,10,10,60.966123100000914,,,,,,,,,,,,,,,60.93330659999992,61.01280570000017,60.966123100000914,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
None,23,blue,0,17,17,17,0,11,11,11,61.049494299999424,,,,,,,,,,,,,,,61.01465140000073,61.11634539999977,61.049494299999424,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
None,25,yellow,0,17,17,17,0,12,12,12,61.14905750000071,,,,,,,,,,,,,,,61.1174843000008,61.23419020000074,61.14905750000071,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
None,27,orange,0,17,17,17,0,13,13,13,61.26542859999972,,,,,,,,,,,,,,,61.23523060000116,61.3162769999999,61.26542859999972,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
None,29,brown,0,17,17,17,0,14,14,14,61.348984800000835,,,,,,,,,,,,,,,61.31779129999995,61.43333519999942,61.348984800000835,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
None,31,purple,0,17,17,17,0,15,15,15,61.465560700000424,,,,,,,,,,,,,,,61.43444649999947,61.53230380000059,61.465560700000424,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
None,33,green,0,17,17,17,0,16,16,16,61.56536869999945,,,,,,,,,,,,,,,61.53342420000081,61.61621750000086,61.56536869999945,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
None,35,red,0,17,17,17,0,17,17,17,61.649094700000205,,,,,,,,,,,,,,,61.61737220000032,61.73153850000017,61.649094700000205,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
None,37,white,0,17,17,17,0,18,18,18,61.76515680000011,,,,,,,,,,,,,,,61.73261520000051,61.81554460000007,61.76515680000011,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
None,39,blue,0,17,17,17,0,19,19,19,61.84888479999972,,,,,,,,,,,,,,,61.81673010000122,61.91884840000057,61.84888479999972,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
None,35,red,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,378311,001,2024-04-28_12h57.39.364,ArchivoPrueba,2024.1.1,None,2024-04-28 12h57.58.255563 -0500,
,,,,,,,,,,,61.96462799999972,,,,,,,,,,,,61.920103200000085,61.96462799999972,,,,,,,,,,,,
